seed,gamma,sigma_epsilon,L,N_code,epsilon,mode,total_resources,converged,final_error,n_rounds,M_max_used,timestamp
15,0.0000000000e+00,5.0000000000e-02,3,7,1.8671810913e-03,sequential,108150,False,3.4621323696e-02,10,159,2026-05-04T07:12:29.721954
15,0.0000000000e+00,5.0000000000e-02,3,7,2.0991037201e-03,sequential,108150,False,3.4621323696e-02,10,142,2026-05-04T07:12:29.722064
15,0.0000000000e+00,5.0000000000e-02,3,7,2.3598334668e-03,sequential,108150,False,3.4621323696e-02,10,126,2026-05-04T07:12:29.722179
15,0.0000000000e+00,5.0000000000e-02,3,7,2.6529484644e-03,sequential,108150,False,3.4621323696e-02,10,112,2026-05-04T07:12:29.722288
15,0.0000000000e+00,5.0000000000e-02,3,7,2.9824712862e-03,sequential,108150,False,3.4621323696e-02,10,100,2026-05-04T07:12:29.722409
15,0.0000000000e+00,5.0000000000e-02,3,7,3.3529241492e-03,sequential,54180,False,3.3087342908e-02,9,89,2026-05-04T07:12:29.722493
15,0.0000000000e+00,5.0000000000e-02,3,7,3.7693909754e-03,sequential,54180,False,3.3087342908e-02,9,79,2026-05-04T07:12:29.722590
15,0.0000000000e+00,5.0000000000e-02,3,7,4.2375871606e-03,sequential,54180,False,3.3087342908e-02,9,71,2026-05-04T07:12:29.722691
15,0.0000000000e+00,5.0000000000e-02,3,7,4.7639380104e-03,sequential,54180,False,3.3087342908e-02,9,63,2026-05-04T07:12:29.722792
15,0.0000000000e+00,5.0000000000e-02,3,7,5.3556669177e-03,sequential,54180,False,3.3087342908e-02,9,56,2026-05-04T07:12:29.722870
15,0.0000000000e+00,5.0000000000e-02,3,7,6.0208944933e-03,sequential,54180,False,3.3087342908e-02,9,50,2026-05-04T07:12:29.722962
15,0.0000000000e+00,5.0000000000e-02,3,7,6.7687500095e-03,sequential,27090,False,3.6155304484e-02,8,44,2026-05-04T07:12:29.723058
15,0.0000000000e+00,5.0000000000e-02,3,7,7.6094966855e-03,sequential,27090,False,3.6155304484e-02,8,40,2026-05-04T07:12:29.723149
15,0.0000000000e+00,5.0000000000e-02,3,7,8.5546725356e-03,sequential,27090,False,3.6155304484e-02,8,35,2026-05-04T07:12:29.723246
15,0.0000000000e+00,5.0000000000e-02,3,7,9.6172487112e-03,sequential,27090,False,3.6155304484e-02,8,31,2026-05-04T07:12:29.723335
15,0.0000000000e+00,5.0000000000e-02,3,7,1.0811807511e-02,sequential,27090,False,3.6155304484e-02,8,28,2026-05-04T07:12:29.723429
15,0.0000000000e+00,5.0000000000e-02,3,7,1.2154742501e-02,sequential,27090,False,3.6155304484e-02,8,25,2026-05-04T07:12:29.723522
15,0.0000000000e+00,5.0000000000e-02,3,7,1.3664483493e-02,sequential,13440,False,4.2291227635e-02,7,22,2026-05-04T07:12:29.723582
15,0.0000000000e+00,5.0000000000e-02,3,7,1.5361749467e-02,sequential,13440,False,4.2291227635e-02,7,20,2026-05-04T07:12:29.723656
15,0.0000000000e+00,5.0000000000e-02,3,7,1.7269832907e-02,sequential,13440,False,4.2291227635e-02,7,18,2026-05-04T07:12:29.723728
15,0.0000000000e+00,5.0000000000e-02,3,7,1.9414919457e-02,sequential,13440,False,4.2291227635e-02,7,16,2026-05-04T07:12:29.723783
15,0.0000000000e+00,5.0000000000e-02,3,7,2.1826447284e-02,sequential,13440,False,4.2291227635e-02,7,14,2026-05-04T07:12:29.723842
15,0.0000000000e+00,5.0000000000e-02,3,7,2.4537511066e-02,sequential,13440,False,4.2291227635e-02,7,13,2026-05-04T07:12:29.723927
15,0.0000000000e+00,5.0000000000e-02,3,7,2.7585316176e-02,sequential,6720,True,3.0019381332e-02,6,11,2026-05-04T07:12:29.723998
15,0.0000000000e+00,5.0000000000e-02,3,7,3.1011689266e-02,sequential,6720,True,3.0019381332e-02,6,10,2026-05-04T07:12:29.724070
15,0.0000000000e+00,5.0000000000e-02,3,7,3.4863652277e-02,sequential,6720,True,3.0019381332e-02,6,9,2026-05-04T07:12:29.724125
15,0.0000000000e+00,5.0000000000e-02,3,7,3.9194067748e-02,sequential,6720,True,3.0019381332e-02,6,8,2026-05-04T07:12:29.724171
15,0.0000000000e+00,5.0000000000e-02,3,7,4.4062364278e-02,sequential,6720,True,3.0019381332e-02,6,7,2026-05-04T07:12:29.724235
15,0.0000000000e+00,5.0000000000e-02,3,7,4.9535352090e-02,sequential,3360,True,5.4563073938e-02,5,6,2026-05-04T07:12:29.724302
15,0.0000000000e+00,5.0000000000e-02,3,7,5.5688139909e-02,sequential,3360,True,5.4563073938e-02,5,6,2026-05-04T07:12:29.724353
15,0.0000000000e+00,5.0000000000e-02,3,7,6.2605165720e-02,sequential,3360,True,5.4563073938e-02,5,5,2026-05-04T07:12:29.724407
15,0.0000000000e+00,5.0000000000e-02,3,7,7.0381355549e-02,sequential,3360,True,5.4563073938e-02,5,5,2026-05-04T07:12:29.724447
15,0.0000000000e+00,5.0000000000e-02,3,7,7.9123426190e-02,sequential,3360,True,5.4563073938e-02,5,4,2026-05-04T07:12:29.724490
15,0.0000000000e+00,5.0000000000e-02,3,7,8.8951349731e-02,sequential,3360,True,5.4563073938e-02,5,4,2026-05-04T07:12:29.724549
15,0.0000000000e+00,5.0000000000e-02,3,7,1.0000000000e-01,sequential,1680,True,5.4756887260e-03,4,3,2026-05-04T07:12:29.724602
18,0.0000000000e+00,5.0000000000e-02,3,7,1.0000000000e-04,sequential,1721160,False,3.3353199967e-02,14,2969,2026-05-04T07:12:29.733550
18,0.0000000000e+00,5.0000000000e-02,3,7,1.1242100351e-04,sequential,1721160,False,3.3353199967e-02,14,2641,2026-05-04T07:12:29.733714
18,0.0000000000e+00,5.0000000000e-02,3,7,1.2638482029e-04,sequential,1721580,False,4.4879820215e-02,14,2349,2026-05-04T07:12:29.733822
18,0.0000000000e+00,5.0000000000e-02,3,7,1.4208308325e-04,sequential,1721160,False,3.3544947566e-02,14,2090,2026-05-04T07:12:29.733924
18,0.0000000000e+00,5.0000000000e-02,3,7,1.5973122801e-04,sequential,1720740,False,4.1598346702e-02,14,1859,2026-05-04T07:12:29.734023
18,0.0000000000e+00,5.0000000000e-02,3,7,1.7957144944e-04,sequential,1721160,False,3.3353199967e-02,14,1654,2026-05-04T07:12:29.734118
18,0.0000000000e+00,5.0000000000e-02,3,7,2.0187602547e-04,sequential,861210,False,4.4783946416e-02,13,1471,2026-05-04T07:12:29.734208
18,0.0000000000e+00,5.0000000000e-02,3,7,2.2695105367e-04,sequential,861210,False,3.3832568964e-02,13,1309,2026-05-04T07:12:29.734297
18,0.0000000000e+00,5.0000000000e-02,3,7,2.5514065200e-04,sequential,861000,False,3.3449073767e-02,13,1164,2026-05-04T07:12:29.734386
18,0.0000000000e+00,5.0000000000e-02,3,7,2.8683168133e-04,sequential,861210,False,3.3832568964e-02,13,1035,2026-05-04T07:12:29.734482
18,0.0000000000e+00,5.0000000000e-02,3,7,3.2245905453e-04,sequential,861210,False,3.3832568964e-02,13,921,2026-05-04T07:12:29.734573
18,0.0000000000e+00,5.0000000000e-02,3,7,3.6251170500e-04,sequential,861000,False,3.3449073767e-02,13,819,2026-05-04T07:12:29.734662
18,0.0000000000e+00,5.0000000000e-02,3,7,4.0753929659e-04,sequential,430920,False,3.4024316562e-02,12,729,2026-05-04T07:12:29.734744
18,0.0000000000e+00,5.0000000000e-02,3,7,4.5815976691e-04,sequential,430290,False,4.1694220502e-02,12,648,2026-05-04T07:12:29.734826
18,0.0000000000e+00,5.0000000000e-02,3,7,5.1506780762e-04,sequential,430290,False,4.0927230108e-02,12,577,2026-05-04T07:12:29.734907
18,0.0000000000e+00,5.0000000000e-02,3,7,5.7904439806e-04,sequential,430920,False,3.3257326168e-02,12,513,2026-05-04T07:12:29.734989
18,0.0000000000e+00,5.0000000000e-02,3,7,6.5096752305e-04,sequential,430920,False,3.3257326168e-02,12,457,2026-05-04T07:12:29.735071
18,0.0000000000e+00,5.0000000000e-02,3,7,7.3182422191e-04,sequential,430920,False,3.4024316562e-02,12,406,2026-05-04T07:12:29.735152
18,0.0000000000e+00,5.0000000000e-02,3,7,8.2272413417e-04,sequential,215670,False,3.3640821365e-02,11,361,2026-05-04T07:12:29.735228
18,0.0000000000e+00,5.0000000000e-02,3,7,9.2491472772e-04,sequential,215670,False,3.3640821365e-02,11,321,2026-05-04T07:12:29.735304
18,0.0000000000e+00,5.0000000000e-02,3,7,1.0397984185e-03,sequential,215250,False,4.1310725305e-02,11,286,2026-05-04T07:12:29.735379
18,0.0000000000e+00,5.0000000000e-02,3,7,1.1689518165e-03,sequential,215670,False,3.3640821365e-02,11,254,2026-05-04T07:12:29.735463
18,0.0000000000e+00,5.0000000000e-02,3,7,1.3141473626e-03,sequential,215670,False,3.3640821365e-02,11,226,2026-05-04T07:12:29.735539
18,0.0000000000e+00,5.0000000000e-02,3,7,1.4773776526e-03,sequential,215670,False,3.3640821365e-02,11,201,2026-05-04T07:12:29.735614
18,0.0000000000e+00,5.0000000000e-02,3,7,1.6608827826e-03,sequential,107940,False,3.2873830971e-02,10,179,2026-05-04T07:12:29.735683
18,0.0000000000e+00,5.0000000000e-02,3,7,1.8671810913e-03,sequential,107940,False,3.2873830971e-02,10,159,2026-05-04T07:12:29.735753
18,0.0000000000e+00,5.0000000000e-02,3,7,2.0991037201e-03,sequential,107730,False,4.2077715698e-02,10,142,2026-05-04T07:12:29.735822
18,0.0000000000e+00,5.0000000000e-02,3,7,2.3598334668e-03,sequential,107730,False,4.2077715698e-02,10,126,2026-05-04T07:12:29.735893
18,0.0000000000e+00,5.0000000000e-02,3,7,2.6529484644e-03,sequential,107940,False,3.2873830971e-02,10,112,2026-05-04T07:12:29.735962
18,0.0000000000e+00,5.0000000000e-02,3,7,2.9824712862e-03,sequential,107730,False,4.2077715698e-02,10,100,2026-05-04T07:12:29.736031
18,0.0000000000e+00,5.0000000000e-02,3,7,3.3529241492e-03,sequential,53970,False,3.4407811759e-02,9,89,2026-05-04T07:12:29.736093
18,0.0000000000e+00,5.0000000000e-02,3,7,3.7693909754e-03,sequential,53970,False,3.4407811759e-02,9,79,2026-05-04T07:12:29.736156
18,0.0000000000e+00,5.0000000000e-02,3,7,4.2375871606e-03,sequential,53970,False,4.0543734911e-02,9,71,2026-05-04T07:12:29.736219
18,0.0000000000e+00,5.0000000000e-02,3,7,4.7639380104e-03,sequential,53970,False,3.4407811759e-02,9,63,2026-05-04T07:12:29.736282
18,0.0000000000e+00,5.0000000000e-02,3,7,5.3556669177e-03,sequential,53970,False,3.4407811759e-02,9,56,2026-05-04T07:12:29.736346
18,0.0000000000e+00,5.0000000000e-02,3,7,6.0208944933e-03,sequential,53970,False,3.4407811759e-02,9,50,2026-05-04T07:12:29.736415
18,0.0000000000e+00,5.0000000000e-02,3,7,6.7687500095e-03,sequential,27090,False,3.7475773335e-02,8,44,2026-05-04T07:12:29.736473
18,0.0000000000e+00,5.0000000000e-02,3,7,7.6094966855e-03,sequential,27090,False,4.8427150787e-02,8,40,2026-05-04T07:12:29.736530
18,0.0000000000e+00,5.0000000000e-02,3,7,8.5546725356e-03,sequential,27090,False,3.7475773335e-02,8,35,2026-05-04T07:12:29.736588
18,0.0000000000e+00,5.0000000000e-02,3,7,9.6172487112e-03,sequential,27090,False,3.7475773335e-02,8,31,2026-05-04T07:12:29.736645
18,0.0000000000e+00,5.0000000000e-02,3,7,1.0811807511e-02,sequential,27090,False,4.8427150787e-02,8,28,2026-05-04T07:12:29.736703
18,0.0000000000e+00,5.0000000000e-02,3,7,1.2154742501e-02,sequential,27090,False,3.7475773335e-02,8,25,2026-05-04T07:12:29.736761
18,0.0000000000e+00,5.0000000000e-02,3,7,1.3664483493e-02,sequential,13440,False,4.2291227635e-02,7,22,2026-05-04T07:12:29.736813
18,0.0000000000e+00,5.0000000000e-02,3,7,1.5361749467e-02,sequential,13440,False,3.1339850183e-02,7,20,2026-05-04T07:12:29.736864
18,0.0000000000e+00,5.0000000000e-02,3,7,1.7269832907e-02,sequential,13440,False,3.1339850183e-02,7,18,2026-05-04T07:12:29.736915
18,0.0000000000e+00,5.0000000000e-02,3,7,1.9414919457e-02,sequential,13440,False,3.1339850183e-02,7,16,2026-05-04T07:12:29.736966
18,0.0000000000e+00,5.0000000000e-02,3,7,2.1826447284e-02,sequential,13440,False,3.1339850183e-02,7,14,2026-05-04T07:12:29.737017
18,0.0000000000e+00,5.0000000000e-02,3,7,2.4537511066e-02,sequential,13440,False,4.2291227635e-02,7,13,2026-05-04T07:12:29.737069
18,0.0000000000e+00,5.0000000000e-02,3,7,2.7585316176e-02,sequential,6720,True,1.9068003880e-02,6,11,2026-05-04T07:12:29.737114
18,0.0000000000e+00,5.0000000000e-02,3,7,3.1011689266e-02,sequential,6720,True,1.9068003880e-02,6,10,2026-05-04T07:12:29.737160
18,0.0000000000e+00,5.0000000000e-02,3,7,3.4863652277e-02,sequential,6720,True,1.9068003880e-02,6,9,2026-05-04T07:12:29.737205
18,0.0000000000e+00,5.0000000000e-02,3,7,3.9194067748e-02,sequential,6720,True,1.9068003880e-02,6,8,2026-05-04T07:12:29.737249
18,0.0000000000e+00,5.0000000000e-02,3,7,4.4062364278e-02,sequential,6720,True,1.9068003880e-02,6,7,2026-05-04T07:12:29.737294
18,0.0000000000e+00,5.0000000000e-02,3,7,4.9535352090e-02,sequential,3360,True,4.3611696486e-02,5,6,2026-05-04T07:12:29.737333
18,0.0000000000e+00,5.0000000000e-02,3,7,5.5688139909e-02,sequential,3360,True,4.3611696486e-02,5,6,2026-05-04T07:12:29.737372
18,0.0000000000e+00,5.0000000000e-02,3,7,6.2605165720e-02,sequential,3360,True,4.3611696486e-02,5,5,2026-05-04T07:12:29.737414
18,0.0000000000e+00,5.0000000000e-02,3,7,7.0381355549e-02,sequential,3360,True,4.3611696486e-02,5,5,2026-05-04T07:12:29.737453
18,0.0000000000e+00,5.0000000000e-02,3,7,7.9123426190e-02,sequential,3360,True,4.3611696486e-02,5,4,2026-05-04T07:12:29.737494
18,0.0000000000e+00,5.0000000000e-02,3,7,8.8951349731e-02,sequential,3360,True,4.3611696486e-02,5,4,2026-05-04T07:12:29.737533
18,0.0000000000e+00,5.0000000000e-02,3,7,1.0000000000e-01,sequential,1680,True,5.4756887260e-03,4,3,2026-05-04T07:12:29.737566
16,0.0000000000e+00,5.0000000000e-02,3,7,1.0000000000e-04,sequential,1721370,False,3.2586209573e-02,14,2969,2026-05-04T07:12:29.739554
16,0.0000000000e+00,5.0000000000e-02,3,7,1.1242100351e-04,sequential,1721580,False,3.0093490793e-02,14,2641,2026-05-04T07:12:29.739797
16,0.0000000000e+00,5.0000000000e-02,3,7,1.2638482029e-04,sequential,1721580,False,3.0093490793e-02,14,2349,2026-05-04T07:12:29.739971
16,0.0000000000e+00,5.0000000000e-02,3,7,1.4208308325e-04,sequential,1721370,False,3.2586209573e-02,14,2090,2026-05-04T07:12:29.740135
16,0.0000000000e+00,5.0000000000e-02,3,7,1.5973122801e-04,sequential,1721370,False,3.2586209573e-02,14,1859,2026-05-04T07:12:29.740306
16,0.0000000000e+00,5.0000000000e-02,3,7,1.7957144944e-04,sequential,1721370,False,3.2586209573e-02,14,1654,2026-05-04T07:12:29.740484
16,0.0000000000e+00,5.0000000000e-02,3,7,2.0187602547e-04,sequential,861000,False,3.2682083373e-02,13,1471,2026-05-04T07:12:29.740637
16,0.0000000000e+00,5.0000000000e-02,3,7,2.2695105367e-04,sequential,861000,False,3.2682083373e-02,13,1309,2026-05-04T07:12:29.740783
16,0.0000000000e+00,5.0000000000e-02,3,7,2.5514065200e-04,sequential,861000,False,3.2682083373e-02,13,1164,2026-05-04T07:12:29.740931
16,0.0000000000e+00,5.0000000000e-02,3,7,2.8683168133e-04,sequential,861210,False,2.9997616994e-02,13,1035,2026-05-04T07:12:29.741083
16,0.0000000000e+00,5.0000000000e-02,3,7,3.2245905453e-04,sequential,861000,False,3.2682083373e-02,13,921,2026-05-04T07:12:29.741229
16,0.0000000000e+00,5.0000000000e-02,3,7,3.6251170500e-04,sequential,861000,False,3.2682083373e-02,13,819,2026-05-04T07:12:29.741350
16,0.0000000000e+00,5.0000000000e-02,3,7,4.0753929659e-04,sequential,430920,False,3.2490335774e-02,12,729,2026-05-04T07:12:29.741481
16,0.0000000000e+00,5.0000000000e-02,3,7,4.5815976691e-04,sequential,431130,False,3.0189364592e-02,12,648,2026-05-04T07:12:29.741618
16,0.0000000000e+00,5.0000000000e-02,3,7,5.1506780762e-04,sequential,430920,False,3.2490335774e-02,12,577,2026-05-04T07:12:29.741750
16,0.0000000000e+00,5.0000000000e-02,3,7,5.7904439806e-04,sequential,430920,False,3.2490335774e-02,12,513,2026-05-04T07:12:29.741883
16,0.0000000000e+00,5.0000000000e-02,3,7,6.5096752305e-04,sequential,431130,False,3.0189364592e-02,12,457,2026-05-04T07:12:29.742011
16,0.0000000000e+00,5.0000000000e-02,3,7,7.3182422191e-04,sequential,431130,False,3.0189364592e-02,12,406,2026-05-04T07:12:29.742143
16,0.0000000000e+00,5.0000000000e-02,3,7,8.2272413417e-04,sequential,215880,False,3.0572859789e-02,11,361,2026-05-04T07:12:29.742266
16,0.0000000000e+00,5.0000000000e-02,3,7,9.2491472772e-04,sequential,215670,False,3.2106840577e-02,11,321,2026-05-04T07:12:29.742368
16,0.0000000000e+00,5.0000000000e-02,3,7,1.0397984185e-03,sequential,215670,False,3.3640821365e-02,11,286,2026-05-04T07:12:29.742490
16,0.0000000000e+00,5.0000000000e-02,3,7,1.1689518165e-03,sequential,215880,False,2.9038879001e-02,11,254,2026-05-04T07:12:29.742617
16,0.0000000000e+00,5.0000000000e-02,3,7,1.3141473626e-03,sequential,215670,False,3.2106840577e-02,11,226,2026-05-04T07:12:29.742716
16,0.0000000000e+00,5.0000000000e-02,3,7,1.4773776526e-03,sequential,215670,False,3.2106840577e-02,11,201,2026-05-04T07:12:29.742838
16,0.0000000000e+00,5.0000000000e-02,3,7,1.6608827826e-03,sequential,107940,False,3.2873830971e-02,10,179,2026-05-04T07:12:29.742954
16,0.0000000000e+00,5.0000000000e-02,3,7,1.8671810913e-03,sequential,107940,False,3.2873830971e-02,10,159,2026-05-04T07:12:29.743072
16,0.0000000000e+00,5.0000000000e-02,3,7,2.0991037201e-03,sequential,107940,False,3.2873830971e-02,10,142,2026-05-04T07:12:29.743187
16,0.0000000000e+00,5.0000000000e-02,3,7,2.3598334668e-03,sequential,107940,False,3.2873830971e-02,10,126,2026-05-04T07:12:29.743278
16,0.0000000000e+00,5.0000000000e-02,3,7,2.6529484644e-03,sequential,108150,False,2.9805869395e-02,10,112,2026-05-04T07:12:29.743353
16,0.0000000000e+00,5.0000000000e-02,3,7,2.9824712862e-03,sequential,108150,False,2.9805869395e-02,10,100,2026-05-04T07:12:29.743463
16,0.0000000000e+00,5.0000000000e-02,3,7,3.3529241492e-03,sequential,53970,False,3.4407811759e-02,9,89,2026-05-04T07:12:29.743548
16,0.0000000000e+00,5.0000000000e-02,3,7,3.7693909754e-03,sequential,53970,False,3.4407811759e-02,9,79,2026-05-04T07:12:29.743644
16,0.0000000000e+00,5.0000000000e-02,3,7,4.2375871606e-03,sequential,53970,False,3.4407811759e-02,9,71,2026-05-04T07:12:29.743720
16,0.0000000000e+00,5.0000000000e-02,3,7,4.7639380104e-03,sequential,53970,False,3.4407811759e-02,9,63,2026-05-04T07:12:29.743807
16,0.0000000000e+00,5.0000000000e-02,3,7,5.3556669177e-03,sequential,53970,False,3.4407811759e-02,9,56,2026-05-04T07:12:29.743911
16,0.0000000000e+00,5.0000000000e-02,3,7,6.0208944933e-03,sequential,53970,False,3.4407811759e-02,9,50,2026-05-04T07:12:29.744005
16,0.0000000000e+00,5.0000000000e-02,3,7,6.7687500095e-03,sequential,27090,False,3.7475773335e-02,8,44,2026-05-04T07:12:29.744073
16,0.0000000000e+00,5.0000000000e-02,3,7,7.6094966855e-03,sequential,27090,False,3.7475773335e-02,8,40,2026-05-04T07:12:29.744134
16,0.0000000000e+00,5.0000000000e-02,3,7,8.5546725356e-03,sequential,27090,False,3.7475773335e-02,8,35,2026-05-04T07:12:29.744221
16,0.0000000000e+00,5.0000000000e-02,3,7,9.6172487112e-03,sequential,27090,False,2.5203927032e-02,8,31,2026-05-04T07:12:29.744301
16,0.0000000000e+00,5.0000000000e-02,3,7,1.0811807511e-02,sequential,27090,False,2.5203927032e-02,8,28,2026-05-04T07:12:29.744371
16,0.0000000000e+00,5.0000000000e-02,3,7,1.2154742501e-02,sequential,27090,False,2.5203927032e-02,8,25,2026-05-04T07:12:29.744468
16,0.0000000000e+00,5.0000000000e-02,3,7,1.3664483493e-02,sequential,13440,False,3.1339850183e-02,7,22,2026-05-04T07:12:29.744532
16,0.0000000000e+00,5.0000000000e-02,3,7,1.5361749467e-02,sequential,13440,False,3.1339850183e-02,7,20,2026-05-04T07:12:29.744586
16,0.0000000000e+00,5.0000000000e-02,3,7,1.7269832907e-02,sequential,13440,False,3.1339850183e-02,7,18,2026-05-04T07:12:29.744638
16,0.0000000000e+00,5.0000000000e-02,3,7,1.9414919457e-02,sequential,13440,False,3.1339850183e-02,7,16,2026-05-04T07:12:29.744713
16,0.0000000000e+00,5.0000000000e-02,3,7,2.1826447284e-02,sequential,13440,False,3.1339850183e-02,7,14,2026-05-04T07:12:29.744786
16,0.0000000000e+00,5.0000000000e-02,3,7,2.4537511066e-02,sequential,13440,False,3.1339850183e-02,7,13,2026-05-04T07:12:29.744848
16,0.0000000000e+00,5.0000000000e-02,3,7,2.7585316176e-02,sequential,6720,True,1.9068003880e-02,6,11,2026-05-04T07:12:29.744918
16,0.0000000000e+00,5.0000000000e-02,3,7,3.1011689266e-02,sequential,6720,True,1.9068003880e-02,6,10,2026-05-04T07:12:29.744975
16,0.0000000000e+00,5.0000000000e-02,3,7,3.4863652277e-02,sequential,6720,True,1.9068003880e-02,6,9,2026-05-04T07:12:29.745030
16,0.0000000000e+00,5.0000000000e-02,3,7,3.9194067748e-02,sequential,6720,True,1.9068003880e-02,6,8,2026-05-04T07:12:29.745102
16,0.0000000000e+00,5.0000000000e-02,3,7,4.4062364278e-02,sequential,6720,True,1.9068003880e-02,6,7,2026-05-04T07:12:29.745176
16,0.0000000000e+00,5.0000000000e-02,3,7,4.9535352090e-02,sequential,3360,True,4.3611696486e-02,5,6,2026-05-04T07:12:29.745243
16,0.0000000000e+00,5.0000000000e-02,3,7,5.5688139909e-02,sequential,3360,True,4.3611696486e-02,5,6,2026-05-04T07:12:29.745294
16,0.0000000000e+00,5.0000000000e-02,3,7,6.2605165720e-02,sequential,3360,True,4.3611696486e-02,5,5,2026-05-04T07:12:29.745336
16,0.0000000000e+00,5.0000000000e-02,3,7,7.0381355549e-02,sequential,3360,True,4.3611696486e-02,5,5,2026-05-04T07:12:29.745386
16,0.0000000000e+00,5.0000000000e-02,3,7,7.9123426190e-02,sequential,3360,True,4.3611696486e-02,5,4,2026-05-04T07:12:29.745460
16,0.0000000000e+00,5.0000000000e-02,3,7,8.8951349731e-02,sequential,3360,True,4.3611696486e-02,5,4,2026-05-04T07:12:29.745521
16,0.0000000000e+00,5.0000000000e-02,3,7,1.0000000000e-01,sequential,1680,True,5.4756887260e-03,4,3,2026-05-04T07:12:29.745572
19,0.0000000000e+00,5.0000000000e-02,3,7,1.0000000000e-04,sequential,1721370,False,3.0476985990e-02,14,2969,2026-05-04T07:12:29.755784
19,0.0000000000e+00,5.0000000000e-02,3,7,1.1242100351e-04,sequential,1721370,False,3.0476985990e-02,14,2641,2026-05-04T07:12:29.755955
19,0.0000000000e+00,5.0000000000e-02,3,7,1.2638482029e-04,sequential,1721370,False,3.0476985990e-02,14,2349,2026-05-04T07:12:29.756066
19,0.0000000000e+00,5.0000000000e-02,3,7,1.4208308325e-04,sequential,1721370,False,3.0476985990e-02,14,2090,2026-05-04T07:12:29.756169
19,0.0000000000e+00,5.0000000000e-02,3,7,1.5973122801e-04,sequential,1721370,False,3.0476985990e-02,14,1859,2026-05-04T07:12:29.756269
19,0.0000000000e+00,5.0000000000e-02,3,7,1.7957144944e-04,sequential,1721370,False,3.0476985990e-02,14,1654,2026-05-04T07:12:29.756366
19,0.0000000000e+00,5.0000000000e-02,3,7,2.0187602547e-04,sequential,861210,False,3.0381112191e-02,13,1471,2026-05-04T07:12:29.756463
19,0.0000000000e+00,5.0000000000e-02,3,7,2.2695105367e-04,sequential,861210,False,3.0381112191e-02,13,1309,2026-05-04T07:12:29.756552
19,0.0000000000e+00,5.0000000000e-02,3,7,2.5514065200e-04,sequential,861210,False,3.0381112191e-02,13,1164,2026-05-04T07:12:29.756645
19,0.0000000000e+00,5.0000000000e-02,3,7,2.8683168133e-04,sequential,861210,False,3.0381112191e-02,13,1035,2026-05-04T07:12:29.756734
19,0.0000000000e+00,5.0000000000e-02,3,7,3.2245905453e-04,sequential,861210,False,3.0381112191e-02,13,921,2026-05-04T07:12:29.756823
19,0.0000000000e+00,5.0000000000e-02,3,7,3.6251170500e-04,sequential,861210,False,3.0381112191e-02,13,819,2026-05-04T07:12:29.756913
19,0.0000000000e+00,5.0000000000e-02,3,7,4.0753929659e-04,sequential,431130,False,3.0189364592e-02,12,729,2026-05-04T07:12:29.756996
19,0.0000000000e+00,5.0000000000e-02,3,7,4.5815976691e-04,sequential,431130,False,3.0189364592e-02,12,648,2026-05-04T07:12:29.757078
19,0.0000000000e+00,5.0000000000e-02,3,7,5.1506780762e-04,sequential,431130,False,3.0189364592e-02,12,577,2026-05-04T07:12:29.757160
19,0.0000000000e+00,5.0000000000e-02,3,7,5.7904439806e-04,sequential,431130,False,3.0189364592e-02,12,513,2026-05-04T07:12:29.757242
19,0.0000000000e+00,5.0000000000e-02,3,7,6.5096752305e-04,sequential,431130,False,3.0189364592e-02,12,457,2026-05-04T07:12:29.757324
19,0.0000000000e+00,5.0000000000e-02,3,7,7.3182422191e-04,sequential,431130,False,3.0189364592e-02,12,406,2026-05-04T07:12:29.757411
19,0.0000000000e+00,5.0000000000e-02,3,7,8.2272413417e-04,sequential,215880,False,3.0572859789e-02,11,361,2026-05-04T07:12:29.757487
19,0.0000000000e+00,5.0000000000e-02,3,7,9.2491472772e-04,sequential,215880,False,3.0572859789e-02,11,321,2026-05-04T07:12:29.757563
19,0.0000000000e+00,5.0000000000e-02,3,7,1.0397984185e-03,sequential,215880,False,3.0572859789e-02,11,286,2026-05-04T07:12:29.757639
19,0.0000000000e+00,5.0000000000e-02,3,7,1.1689518165e-03,sequential,215880,False,3.0572859789e-02,11,254,2026-05-04T07:12:29.757715
19,0.0000000000e+00,5.0000000000e-02,3,7,1.3141473626e-03,sequential,215880,False,3.0572859789e-02,11,226,2026-05-04T07:12:29.757790
19,0.0000000000e+00,5.0000000000e-02,3,7,1.4773776526e-03,sequential,215880,False,3.0572859789e-02,11,201,2026-05-04T07:12:29.757866
19,0.0000000000e+00,5.0000000000e-02,3,7,1.6608827826e-03,sequential,108150,False,2.9805869395e-02,10,179,2026-05-04T07:12:29.757936
19,0.0000000000e+00,5.0000000000e-02,3,7,1.8671810913e-03,sequential,108150,False,2.9805869395e-02,10,159,2026-05-04T07:12:29.758005
19,0.0000000000e+00,5.0000000000e-02,3,7,2.0991037201e-03,sequential,108150,False,2.9805869395e-02,10,142,2026-05-04T07:12:29.758076
19,0.0000000000e+00,5.0000000000e-02,3,7,2.3598334668e-03,sequential,108150,False,2.9805869395e-02,10,126,2026-05-04T07:12:29.758147
19,0.0000000000e+00,5.0000000000e-02,3,7,2.6529484644e-03,sequential,108150,False,2.9805869395e-02,10,112,2026-05-04T07:12:29.758217
19,0.0000000000e+00,5.0000000000e-02,3,7,2.9824712862e-03,sequential,108150,False,2.9805869395e-02,10,100,2026-05-04T07:12:29.758286
